#Table1
specobjid,plate,mjd,fiberID,subclass,z,oiii_5007_flux,oiii_5007_flux_err,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,nii_6584_flux,nii_6584_flux_err,w1,w2,w3
516825747793405952,459,51924,137,STARFORMING,0.01704831,260.0429,8.12911,608.4916,11.08047,175.2333,6.811983,316.27,9.606682,11.247,11.22,9.751
482008611900385280,428,51883,449,BROADLINE,0.02651437,71.53205,6.895496,153.5443,9.806324,34.75086,6.742038,213.8211,9.370986,11.538,11.607,10.218
438062230173411328,389,51795,317,BROADLINE,0.01817074,150.1393,12.71107,152.5684,15.70348,78.27047,11.92783,140.4799,14.3857,11.056,11.144,10.633
503287185454163968,447,51877,36,BROADLINE,0.0125876,176.0314,12.16169,380.8809,18.23789,126.1171,11.12473,307.4327,17.04857,10.447,10.549,9.949
2162916173979609088,1921,53317,227,BROADLINE,0.01615445,94.45359,12.92476,175.5919,17.33519,78.86882,11.31372,219.9313,19.37492,10.643,10.708,9.461
643052987270326272,571,52286,597,STARBURST,0.006009617,2969.591,24.72268,16946.53,103.8517,4203.848,28.08344,8326.551,39.74136,10.825,10.634,6.186
1809324500555163648,1607,53083,12,BROADLINE,0.003304078,49.7016,9.743106,648.4594,16.02807,124.7513,8.169328,355.0991,15.60461,9.851,9.734,6.478
2513080399412881408,2232,53827,261,,0.002898791,143.6841,14.43804,480.6617,21.47655,162.6985,12.80357,318.6437,21.90521,9.651,9.664,7.631
3132375113912051712,2782,54592,442,AGN BROADLINE,0.006562448,200.5896,16.12222,946.1257,26.08099,217.6756,13.44194,667.1895,25.87749,9.662,9.521,5.897
2991562307500271616,2657,54502,168,BROADLINE,0.02281325,58.03428,5.41664,84.8021,5.877029,20.74319,3.865094,137.0748,7.019921,12.455,12.482,11.591
3185256675925846016,2829,54623,312,,0.0365321,32.11982,2.535954,64.67981,3.005635,21.6263,2.210872,63.31187,3.057636,12.568,12.626,11.642
439203799882557440,390,51900,374,AGN,0.01769955,2370.675,12.18217,1524.996,8.381107,439.3545,4.707479,1176.798,6.747539,12.327,12.335,9.556
3092939474091403264,2747,54233,336,BROADLINE,0.03963208,134.741,8.446086,234.9949,10.03462,38.00314,6.407138,373.7536,10.63363,11.875,11.881,10.481
1544824608635512832,1372,53062,327,STARBURST,0.01984603,961.3674,21.99762,12253.38,97.8975,2898.773,32.1456,5967.541,46.50797,10.935,10.687,6.313
2967889815107823616,2636,54082,64,AGN,0.04115229,154.6154,2.33437,192.6405,2.780797,30.86487,1.682321,169.184,2.432531,12.477,12.402,9.638
2551441532989237248,2266,53679,554,STARFORMING,0.03924272,52.36721,3.918492,379.9902,6.228052,80.34161,3.396844,251.7317,5.793656,13.022,12.939,9.651
2823821077925357568,2508,53875,233,STARFORMING,0.01062913,1455.938,18.72403,3213.838,27.61115,900.9965,12.65985,559.892,9.550246,12.884,12.789,9.329
1171071738469967872,1040,52722,494,STARBURST,0.03231646,2941.483,30.4081,14019.45,103.8821,3459.043,31.7977,5340.278,35.38919,11.828,11.544,7.085
1820719014918252544,1617,53112,505,,0.02049499,83.06089,10.48813,97.21618,11.20378,44.1208,7.9677,74.62664,12.20214,11.517,11.637,10.437
1946797002134153216,1729,53858,422,STARBURST,0.008853728,508.5398,7.684999,4642.195,31.29281,942.5247,9.618112,1545.731,12.63628,11.033,11.003,7.724
606913409941792768,539,52017,194,STARFORMING,0.0351285,322.488,10.31878,1833.768,17.13592,357.5612,8.729194,1659.211,16.4024,10.58,10.348,6.43
3105367533763454976,2758,54523,493,BROADLINE,0.01676689,98.09519,4.141338,88.84267,4.425457,32.13317,3.164891,111.2692,4.641528,11.688,11.839,11.194
2278975126970066944,2024,53503,559,BROADLINE,0.01430104,175.4095,13.33588,288.9024,18.11338,91.42294,10.72725,311.7734,19.05791,10.934,11.034,9.895
2523303939143657472,2241,54169,590,,0.02125549,33.23483,6.573729,204.4795,10.56487,67.97672,6.458127,154.8549,10.79103,11.308,11.373,10.095
2233797567399880704,1984,53433,44,AGN BROADLINE,0.02031516,140.0379,10.10264,384.743,14.45715,121.418,8.558307,350.5291,14.18556,11.305,11.344,8.783
1148446263054723072,1020,52721,103,BROADLINE,0.01787252,155.4445,12.34192,202.3219,17.12277,77.28137,11.4072,242.2809,16.43388,10.967,11.012,9.869
2921747987111634944,2595,54207,137,STARFORMING,0.0134834,188.0637,12.04688,3514.546,36.42399,883.1303,15.75114,1512.794,22.4091,11.018,10.894,6.902
989688322903271424,879,52365,81,STARFORMING,0.0322763,77.36827,8.230618,677.5945,12.54008,133.1039,6.900953,444.0481,11.96886,11.507,11.465,8.674
1606717491445262336,1427,52996,212,BROADLINE,0.04418184,130.6609,10.68668,211.9384,14.03021,51.40551,8.772754,310.5696,14.95951,11.378,11.428,10.596
1606755699474327552,1427,52996,351,BROADLINE,0.02283455,147.3787,9.496978,323.4474,13.22187,91.00201,7.964308,372.6053,13.8682,11.366,11.418,10.594
532558659759138816,473,51929,29,BROADLINE,0.02551346,52.35191,6.195063,143.8768,8.199516,35.74885,5.803112,174.7336,7.834767,11.081,11.031,8.769
1432293440598599680,1272,52989,541,BROADLINE,0.02634611,45.82301,5.227215,287.9997,8.212337,67.11811,5.159817,200.7984,7.591055,11.496,11.504,9.391
1011151068798674944,898,52606,338,BROADLINE,0.02743018,58.36701,8.050517,106.0081,9.076328,37.60159,6.462433,110.5363,9.469048,11.599,11.65,10.428
2897033437170919424,2573,54061,338,,0.02980085,80.13409,8.993731,110.6197,12.95962,43.30599,8.149185,155.461,13.0204,11.138,11.231,10.193
3249415926088493056,2886,54498,250,AGN BROADLINE,0.02128928,215.5769,12.45403,621.7458,20.14405,152.9578,10.84932,685.4636,20.04048,10.731,10.74,9.459
1812747831031654400,1610,53144,178,BROADLINE,0.02121652,118.0305,10.6608,212.322,15.76878,79.87676,10.28835,242.9499,15.35538,10.586,10.662,9.223
1383861873077676032,1229,52723,476,BROADLINE,0.005509924,31.9018,5.324211,488.7152,9.106459,103.7708,4.986674,173.7966,7.732791,10.34,10.345,7.825
1490816872793270272,1324,53088,456,AGN BROADLINE,0.005494541,420.3771,17.11411,808.337,24.11364,237.7278,12.8496,1892.011,32.17765,10.266,10.317,9.329
1199113680743065600,1065,52586,110,STARFORMING,0.02107656,63.45787,5.213926,1248.714,12.75673,275.0466,5.765297,454.5852,8.157826,11.491,11.369,7.18
2445499748606568448,2172,54230,164,STARBURST,0.03584296,1908.021,16.0579,4664.218,26.9296,1389.635,12.91928,2376.142,15.27851,12.091,11.608,7.965
642961727805220864,571,52286,265,BROADLINE,0.02403403,60.33906,6.261205,132.6429,7.527198,38.31512,5.376219,139.7782,7.804549,11.741,11.809,10.388
1610134773685053440,1430,53002,356,BROADLINE,0.02342728,237.0729,15.19407,421.8096,23.98758,105.323,13.3466,853.8271,25.64977,10.486,10.484,8.991
2832899751576365056,2516,54241,493,STARFORMING,0.03467581,68.05516,3.685617,1877.448,14.39349,417.0417,5.422904,710.3118,7.285473,12.311,12.208,8.472
1560569341173327872,1386,53116,262,STARFORMING,0.02292491,197.1484,8.091879,2657.308,21.14135,606.4586,9.218939,1498.476,15.0521,11.156,11.092,7.496
369461783741622272,328,52282,606,,0.02704973,50.91447,4.093251,85.2169,5.64572,34.54463,4.053351,51.62276,4.764537,11.609,11.722,11.093
594592832480634880,528,52022,428,AGN,0.02177095,1468.227,11.88882,1944.377,14.02754,461.1592,7.117423,2299.643,14.25862,10.64,10.079,7.128
2995015323800856576,2660,54504,442,STARFORMING,0.01644461,61.82277,3.742837,1385.206,12.57217,372.3912,5.611907,579.8856,6.865386,12.142,12.131,8.738
1481776683190085632,1316,52790,336,BROADLINE,0.01493381,201.4387,12.18236,339.6618,16.19833,103.3108,10.25643,293.2003,15.66527,11.031,11.14,10.163
863585057539909632,767,52252,72,BROADLINE,0.03357201,47.16491,6.526983,301.6982,9.860383,66.66055,5.609068,186.4405,9.843291,11.309,11.25,7.907
637378406954067968,566,52238,433,BROADLINE,0.02636507,120.4518,5.836733,119.6294,6.562628,31.88703,4.333169,122.1225,6.653948,11.622,11.714,9.985
860251063171704832,764,52238,231,STARFORMING BROADLINE,0.02905728,49.40711,6.936547,503.1718,11.46475,119.125,6.671094,319.7461,10.91371,10.881,10.915,8.288
488781603561039872,434,51885,513,BROADLINE,0.03203221,34.95742,3.447847,112.7452,4.668117,20.84201,2.996629,135.3491,4.88391,11.844,11.836,8.96
1468308218911418368,1304,52993,490,STARFORMING,0.01109494,34.57538,3.912603,569.126,7.622943,107.2656,3.629049,244.7312,6.436774,10.845,10.69,7.103
783690693653587968,696,52209,234,AGN,0.01743267,131.3573,7.395684,381.3207,9.616488,99.25674,5.881478,733.5363,12.011,11.018,11.082,8.965
1350026051664766976,1199,52703,262,STARFORMING,0.01339168,307.3954,12.40607,1131.868,18.25988,305.0118,9.834187,631.0926,15.78195,10.621,10.503,6.679
2830528648728045568,2514,53882,59,BROADLINE,0.01403074,178.2503,12.03689,624.3655,20.0965,195.8233,12.58118,663.8597,18.94795,10.535,10.548,8.746
1551583856350488576,1378,53061,341,BROADLINE,0.008852479,459.0843,15.99958,659.0656,25.26219,232.1178,14.34995,1049.085,25.93456,10.074,10.084,7.482
596829239198640128,530,52026,372,STARFORMING BROADLINE,0.02350052,87.98524,10.78843,576.1801,17.97516,148.2663,10.0528,492.7685,18.94023,10.784,10.827,9.412
605909830904866816,538,52029,639,STARFORMING BROADLINE,0.004492924,163.1563,13.19393,859.5497,24.70643,212.0451,11.8574,622.0557,25.07043,9.8,9.75,6.9
1105760468607199232,982,52466,461,AGN BROADLINE,0.01401056,503.1044,20.20856,744.0453,29.18538,322.9061,18.7202,874.8703,28.7188,9.973,10.042,8.984
393002317911189504,349,51699,230,STARFORMING,0.01037209,213.4467,3.227259,728.4457,5.537152,245.9491,3.063022,173.3242,2.290783,12.798,12.71,8.966
369300430410246144,328,52282,19,BROADLINE,0.05694161,44.30309,4.461651,45.91686,4.477952,19.25129,3.210367,64.70358,5.387369,11.964,11.985,11.017
1611231811243894784,1431,52992,251,BROADLINE,0.01824436,55.55807,5.345506,66.71165,4.72073,28.19223,3.622365,35.21398,5.236964,12.456,12.462,11.93
637364113302906880,566,52238,381,,0.02390507,143.5862,5.276771,153.8122,5.093475,28.5283,3.585597,111.482,4.938389,12.583,12.609,11.588
585575742083983360,520,52288,392,STARFORMING,0.007397438,135.2468,3.800498,251.8301,3.637156,76.35136,2.820821,53.95197,2.469164,13.765,13.839,11.546
635153819818289152,564,52224,532,BROADLINE,0.07290387,44.26082,3.619859,86.23957,3.425123,23.61263,2.641708,116.884,3.820231,13.307,13.223,12.548
1533601068615755776,1362,53050,456,STARFORMING,0.02423712,50.25264,3.374664,1609.377,11.39604,353.5037,4.799489,656.5298,6.508108,12.25,12.148,8.441
621530317102016512,552,51992,122,STARBURST,0.04121719,162.6689,4.037615,4328.415,21.04099,821.5505,6.674278,1728.02,9.233834,11.774,11.504,7.069
320977163341817856,285,51930,348,STARBURST,0.003787203,2402.944,24.65374,13171.2,76.75196,3685.008,30.29843,3451.395,23.88097,11.445,11.186,7.348
3161608927930509312,2808,54524,298,STARFORMING,0.03365843,64.46188,3.994913,517.2263,5.940312,128.47,3.946022,252.1562,5.156324,11.781,11.808,9.329
393091928108853248,349,51699,556,STARBURST,0.01619487,172.4489,3.894795,3543.482,15.32326,917.3574,6.453292,1495.045,7.62639,11.852,11.731,7.956
3106484637761824768,2759,54534,461,,0.01906731,127.3183,12.69519,174.3565,17.24187,65.58327,10.83041,149.4402,16.78471,10.878,10.936,9.998
377295799358351360,335,52000,434,,0.02288939,136.7431,12.55495,158.8675,16.67342,58.73833,11.11118,172.2631,15.91649,11.299,11.383,10.556
2248496938502612992,1997,53442,272,STARBURST,0.02207175,186.5761,6.593705,3996.425,29.6949,953.8058,10.90772,1792.783,13.90315,11.529,11.319,7.005
2790041335665551360,2478,54097,223,STARBURST,0.004412585,4906.175,43.25146,9633.144,77.8957,2548.965,25.64863,1688.508,18.03677,11.583,11.523,8.086
1874732521351047168,1665,52976,397,AGN,0.01786132,73.94783,3.935688,536.8188,6.566541,91.67425,3.496616,403.2687,6.573775,10.385,10.268,7.249
1468284854289328128,1304,52993,405,BROADLINE,0.01049027,179.4148,14.09388,195.8789,17.26804,66.13549,10.93357,322.5274,19.73026,10.283,10.352,9.577
506703093723850752,450,51908,175,BROADLINE,0.04821081,43.67199,3.038541,83.36719,4.208355,32.085,2.860101,77.99361,3.988218,12.584,12.601,11.495
861468222812088320,765,52254,563,BROADLINE,0.0164302,221.2672,15.52543,246.12,21.25212,118.2206,14.03254,245.8423,20.50525,10.746,10.82,10.318
526925036771108864,468,51912,14,STARFORMING,0.01269793,339.3191,7.277126,913.3909,9.496537,238.1575,5.450875,364.3384,6.336511,12.066,12.069,9.178
777019132846565376,690,52261,539,STARFORMING,0.01393385,732.6837,14.65803,4306.438,37.66,868.057,13.55809,2228.227,25.3915,9.893,9.733,6.13
2035709839883134976,1808,54176,301,STARBURST,0.0144825,116.7016,6.980047,5167.769,36.17119,933.417,11.28297,1887.212,17.15668,10.832,10.645,6.513
1825096999888775168,1621,53383,48,STARFORMING,0.02038394,157.6654,8.240476,1755.793,18.69861,326.0396,8.330744,1120.959,15.23662,10.825,10.739,7.454
1829605543241607168,1625,53140,66,BROADLINE,0.003317575,102.5857,9.104051,582.6293,15.27352,108.9401,7.548131,413.7291,15.40859,9.733,9.722,7.177
962795368167270400,855,52375,549,STARFORMING,0.002688869,455.0986,10.37578,2388.482,25.10738,569.1046,9.531271,732.5,10.39396,11.744,11.702,8.17
3117763977677924352,2769,54527,535,BROADLINE,0.0252494,110.6279,8.980727,148.1966,12.38706,53.06117,7.877617,253.2597,13.33197,11.127,11.24,10.039
1880254570081314816,1670,54553,6,AGN,0.006713025,237.6495,10.08489,1606.07,21.8181,252.3057,8.738088,1717.963,21.61934,10.134,10.084,7.426
1554946988011710464,1381,53089,288,AGN BROADLINE,0.01060561,316.4471,13.37786,321.0331,15.83535,105.3172,9.79029,328.1498,16.19197,11.087,11.156,9.601
2443294946959058944,2170,53875,335,,0.01375328,162.2824,13.8099,192.5704,17.45248,73.72364,11.43146,206.2247,18.08258,10.547,10.638,9.822
1533579628139014144,1362,53050,378,STARFORMING,0.02523612,115.0336,4.033701,781.4837,7.725008,214.2984,4.172729,322.2542,5.217882,12.396,12.399,9.657
3247247139872466944,2884,54526,552,STARFORMING,0.05646017,339.0571,9.086666,3180.328,24.72684,521.8772,8.259108,1724.328,17.01996,10.726,10.093,6.381
527064949625743360,468,51912,523,,0.03523773,397.0413,9.734199,339.9698,12.17519,53.31718,6.877068,579.7974,12.46778,11.857,11.851,10.645
3240437313582426112,2878,54465,354,AGN BROADLINE,0.04400738,33.92199,3.269411,171.5769,3.730943,56.84223,3.040776,114.2342,4.025399,12.271,12.251,9.992
2352036025284454400,2089,53498,113,AGN,0.0446004,55.42394,3.971354,201.9977,4.702394,45.51037,3.125329,215.6467,5.201643,12.826,12.753,11.055
