        ra        dec
162.040530   0.453921
153.540380   0.871290
155.345000   0.841561
155.548980   0.876075
155.744210   0.911231
156.155430   0.909129
156.641680   0.872910
156.967400   0.853392
158.138850   0.934871
158.470620   0.928033
159.399200   0.991414
159.412690   0.917045
159.499060   0.917603
159.624940   0.871428
159.753820   0.926731
159.871140   0.940493
159.941050   0.946037
159.952360   1.002310
160.087050   0.942483
160.156920   0.922695
160.175620   0.988066
160.373580   0.942924
160.373120   0.938771
160.526600   0.898525
160.497320   0.964254
160.594100   0.937049
160.640540   0.939610
160.700180   0.913234
160.744260   0.930050
160.758700   0.953255
160.789090   0.975812
160.844690   0.976131
160.985440   0.991665
161.112640   0.896529
161.141940   0.975479
161.738750   0.892871
161.753950   0.927582
161.817020   0.857563
162.140570   1.008589
187.434260  66.332346
187.641180  66.473323
187.739480  67.000326
187.661710  67.038442
187.871030  67.034404
187.764150  67.014275
187.816990  67.131942
187.613390  67.151353
187.971960  67.205070
187.736210  67.263812
187.759480  67.397414
187.587720  67.438804
187.591120  67.602543
187.518370  67.945934
187.552150  68.106655
187.670500  68.160324
187.632600  68.235624
187.607470  68.327401
186.587080  66.319926
186.640550  66.352764
186.596730  66.389315
186.650860  66.534054
186.389040  66.571143
186.591870  67.176004
186.727950  67.255739
186.687190  67.396740
186.494790  67.519918
186.490450  67.547991
186.815480  67.643361
186.921610  67.718071
186.744170  67.759107
186.495010  67.985201
186.717620  68.182424
186.866680  68.627960
185.344230  66.499695
185.502500  66.621042
185.405620  66.668944
185.768770  66.911366
185.376620  67.611720
185.362020  67.609799
185.274510  67.658787
185.735880  67.760428
185.729350  68.195372
185.707130  68.242172
185.295790  68.322202
185.838290  68.417933
185.820380  68.671676
184.308600  67.033857
184.635800  67.084581
184.271560  67.149783
184.275020  67.326997
184.310820  67.462012
184.296480  67.741709
184.696090  67.728698
184.422070  67.790179
184.688770  68.602475
184.234070  68.719985
184.185720  68.729762
184.407520  68.743445
183.607170  66.391958
183.425740  66.540499
183.183380  66.705357
183.260340  66.658094
183.505330  66.730021
183.389910  66.848309
183.402020  67.160092
183.138520  67.206094
183.125440  67.269094
183.618930  67.618498
183.402090  67.659999
183.089280  68.120232
183.552640  68.354117
183.397970  68.439079
183.380040  68.687006
182.428750  66.392652
182.072890  66.788158
182.364420  67.619693
182.122000  67.632250
177.253520  68.181114
177.919610  67.844977
177.976350  67.824057
178.103930  67.547712
178.070720  67.383822
178.757960  66.704869
178.782350  66.643281
178.970690  66.604514
178.938100  66.590579
178.778710  66.564104
178.936330  67.960569
179.206510  67.849198
179.963190  66.708673
180.798370  67.142260
180.757980  66.997829
181.048230  66.647372
181.137850  66.392719
181.226770  66.396368
181.311360  66.282721
181.904990  66.983874
182.506460  68.014293
182.952720  68.484234
162.573040  -1.181638
162.589010  -1.205831
162.837590  -1.178977
162.910040  -1.126157
162.956390  -1.166138
163.057410  -1.250847
163.072630  -1.191167
163.106110  -1.147296
163.262120  -1.235534
163.757740  -1.142039
164.156240  -1.064199
162.228650  -0.709321
162.440080  -0.838929
162.630170  -0.797673
162.495970  -0.654560
162.653280  -0.831082
162.734360  -0.797900
162.709420  -0.759613
162.893180  -0.738506
162.938700  -0.675412
162.993280  -0.724155
163.039180  -0.658353
163.040670  -0.709090
163.088860  -0.662272
163.128280  -0.666785
163.224990  -0.682781
163.337590  -0.686610
163.297430  -0.690910
163.381580  -0.778352
164.037330  -0.777945
164.533230  -0.793454
162.472450  -0.392969
162.531390  -0.341087
162.501560  -0.340011
162.517480  -0.250300
162.537950  -0.296785
162.608300  -0.311931
162.885240  -0.280071
162.983460  -0.417497
163.263120  -0.225219
163.332140  -0.327880
165.651740   0.693538
165.777450   0.194287
164.460040  -1.021905
164.666740  -0.987075
164.639580  -0.953589
164.828490  -0.963195
165.071620  -0.974605
165.324100  -1.004124
165.424880  -0.934739
165.740610  -0.962095
165.909840  -0.869007
166.713110  -0.998880
167.311740  -0.927924
167.382260  -1.015603
167.516690  -1.004932
167.526110  -1.021258
167.696660  -1.039744
167.719080  -1.030510
167.951130  -0.871947
167.973820  -0.867104
168.234310  -0.909856
168.234310  -0.909856
168.296010  -0.991979
168.326420  -1.044026
168.614370  -0.849992
168.632980  -0.847092
168.632980  -0.847092
168.647260  -0.867553
168.647260  -0.867553
168.691380  -0.847610
169.157530  -0.872989
169.060490  -0.856617
169.072900  -0.905168
169.072900  -0.905168
169.158290  -1.027569
169.121150  -0.938103
169.254380  -1.016030
169.414530  -1.034440
169.488110  -0.901031
169.451350  -0.888260
169.758020  -0.979123
169.854380  -0.908366
169.854380  -0.908366
169.924880  -0.924081
170.146560  -0.882188
170.302300  -0.905693
170.341830  -0.910121
170.475040  -0.938147
170.516310  -1.011507
170.566770  -0.860102
170.734370  -0.853253
171.364870  -0.970443
204.619060  -1.112866
204.839150  -1.118233
204.850310  -1.106176
204.968860  -1.198442
205.024870  -1.112945
205.125290  -1.204875
208.169870  -1.052934
208.950160  -1.106881
209.443950  -1.217216
209.443950  -1.217216
209.631830  -1.060519
209.876570  -1.056194
210.044750  -1.233824
210.044750  -1.233824
210.424380  -1.103685
210.424380  -1.103685
210.471050  -1.105196
210.471530  -1.149292
210.761840  -1.094643
210.842410  -1.207708
211.549150  -1.227914
211.679100  -1.134206
212.090720  -1.075337
212.484800  -1.240029
212.502710  -1.062841
212.700410  -1.144418
212.714530  -1.091807
204.732000  -0.802004
205.760910  -0.742012
205.807280  -0.786820
205.916990  -0.833485
205.945550  -0.689664
206.044690  -0.761249
206.335500  -0.809735
206.374170  -0.781672
206.633050  -0.724323
206.646930  -0.808648
207.094350  -0.767019
207.366950  -0.752049
207.456720  -0.726096
207.456720  -0.726096
207.489370  -0.803260
207.489370  -0.803260
207.689030  -0.783996
207.689030  -0.783996
208.144130  -0.813765
208.144130  -0.813765
209.090690  -0.656280
209.265840  -0.814660
209.286940  -0.661718
209.288620  -0.644139
209.429140  -0.762579
209.429140  -0.762579
209.486690  -0.666845
209.951320  -0.766166
209.951320  -0.766166
210.098080  -0.635066
210.098080  -0.635066
210.518830  -0.635449
211.098920  -0.768892
211.904610  -0.764777
212.067430  -0.727910
212.085560  -0.675461
212.232380  -0.669798
212.348490  -0.787988
212.611800  -0.832380
212.932980  -0.684131
212.975300  -0.800056
204.831640  -0.220880
205.267980  -0.390584
205.337620  -0.291899
205.389060  -0.408919
205.482550  -0.387257
205.550870  -0.293791
205.617690  -0.293864
205.894250  -0.253707
205.925530  -0.337426
205.934750  -0.300667
206.068540  -0.244651
206.167060  -0.358757
206.263610  -0.233197
206.477180  -0.291249
206.391090  -0.215612
206.692970  -0.293412
206.743900  -0.313166
207.393400  -0.222461
207.990080  -0.364656
208.260760  -0.238445
208.260760  -0.238445
208.171190  -0.388279
208.185970  -0.257266
208.185970  -0.257266
208.560020  -0.280853
208.733370  -0.299485
209.128130  -0.335226
209.131590  -0.268947
209.214550  -0.331368
209.444970  -0.364667
209.444970  -0.364667
209.422720  -0.356255
209.529390  -0.392450
209.529390  -0.392450
210.254480  -0.254578
210.142390  -0.268728
210.142390  -0.268728
210.369600  -0.260638
210.418700  -0.395493
210.645730  -0.394056
210.645730  -0.394056
211.123910  -0.276807
211.256470  -0.254272
211.170400  -0.413057
211.288890  -0.294321
211.594860  -0.223667
211.625430  -0.327652
211.774870  -0.256727
211.972250  -0.324370
212.163940  -0.366181
212.118630  -0.230987
212.136700  -0.233548
212.157630  -0.225156
212.357570  -0.335194
212.471360  -0.383959
212.540040  -0.283327
212.779840  -0.342183
212.852010  -0.273020
203.662000   0.154059
203.588210   0.091082
203.624800   0.186583
203.752230   0.100060
203.858360   0.132682
204.036930   0.188417
205.042150   0.038473
205.058070   0.023240
205.208720   0.048169
205.271810   0.072958
205.532760   0.010256
205.679930   0.109445
206.079860   0.198596
206.276460   0.043885
206.340610   0.029024
206.643420   0.070958
207.382480   0.143826
207.382480   0.143826
207.508510   0.030963
207.508510   0.030963
207.807430   0.172406
207.920990   0.192927
207.905400   0.165401
207.905400   0.165401
208.003330   0.185419
208.098640   0.062063
208.098640   0.062063
208.142360   0.074989
208.142360   0.074989
208.172360   0.157164
208.359420   0.046657
208.422920   0.209451
223.128680  58.079983
223.417070  58.174167
223.866970  57.961743
224.038010  57.967352
228.694280  56.033233
228.863500  55.865772
231.150570  54.747931
231.360140  54.575495
232.041780  54.379590
232.161580  54.325097
223.205170  58.559682
223.473090  58.681229
223.326580  58.562804
223.576550  58.447552
223.784170  58.428204
228.622860  56.462266
229.362360  56.131593
229.398540  56.061567
229.741230  56.137342
229.602560  56.023937
229.849050  55.943989
232.738930  54.691881
232.615700  54.542156
232.802700  54.568960
219.829940  60.202816
221.533740  59.786999
208.422920   0.209451
208.438340   0.158449
208.686070   0.115099
208.686070   0.115099
208.685580   0.118399
208.779060   0.082149
208.814540   0.058659
209.085890   0.105878
209.427300   0.198647
209.691790   0.022773
209.842180   0.206596
209.842180   0.206596
209.886900   0.158585
209.886900   0.158585
210.082400   0.160676
210.335900   0.118454
210.335900   0.118454
210.408300   0.067353
210.408300   0.067353
210.745690   0.039133
210.745690   0.039133
210.789510   0.036512
203.498890   0.429890
203.586080   0.622090
203.672670   0.527645
203.738340   0.532786
203.784930   0.557130
237.992810  50.977490
238.927880  50.378025
238.528680  51.078107
238.857260  50.802989
238.945680  50.826489
241.138830  49.380384
241.371850  48.959750
241.622480  48.822197
241.964460  48.756783
242.084150  48.459132
242.444160  48.440069
242.416240  48.393787
242.348770  48.324464
242.556110  48.242952
243.133020  47.878711
243.240080  47.713065
243.707590  47.386617
244.385230  46.629473
244.548940  46.566332
245.268270  45.977926
245.575470  45.612382
245.541050  45.577943
245.595170  45.488824
247.046120  44.391347
248.004270  43.253505
248.008510  43.196939
225.099020  58.412362
229.697400  56.484914
229.694340  56.492384
229.890720  56.426743
229.944630  56.371002
230.249690  56.369672
230.394790  56.305271
230.345240  56.270097
233.095550  55.043169
221.617790  60.221788
221.658760  60.219434
221.868330  60.150339
221.891380  60.205470
222.494710  60.030983
222.503690  59.818840
223.623370  59.536718
224.916260  59.133914
225.189140  59.034436
225.756790  58.712608
230.195860  57.052284
230.353480  56.947050
230.803790  56.651618
231.110760  56.543497
231.257510  56.499218
233.134300  55.630542
233.579280  55.385383
203.959180   0.500959
204.115940   0.505773
204.318250   0.539197
204.383760   0.485368
204.492480   0.477005
205.209710   0.518224
205.323130   0.500191
205.433770   0.440212
205.476280   0.565362
205.478320   0.461094
205.906810   0.584824
205.867610   0.436661
205.867610   0.436661
205.939410   0.466748
205.939410   0.466748
206.155840   0.561537
206.164680   0.512835
206.391820   0.431522
206.840540   0.547534
206.840540   0.547534
206.920780   0.549477
206.984430   0.543197
207.202860   0.482607
207.202860   0.482607
207.380120   0.527427
207.420400   0.573698
145.519580  -0.277555
145.801210  -0.211129
145.196300  -0.879980
145.342030  -0.906341
145.582200  -0.892743
145.892320  -1.022636
146.118350  -0.868146
146.118350  -0.868146
146.512830  -0.845765
146.512830  -0.845765
146.571340  -0.957211
146.631670  -0.988278
147.221980  -0.865453
147.431120  -0.867283
147.428290  -0.840076
147.523340  -0.849530
147.659210  -1.003798
148.006310  -1.017698
147.965180  -0.949343
148.265680  -0.960236
148.269460  -0.856656
148.353530  -0.905010
148.365730  -1.023238
148.432500  -1.026412
148.979670  -0.937095
148.994690  -1.035587
149.031440  -0.955667
248.157380  43.202425
238.311140  51.796566
238.793540  51.520984
238.766420  51.456459
238.859220  51.439090
239.449810  51.213616
241.636130  49.596414
241.561940  49.541750
241.595610  49.520033
241.909440  49.481188
241.996320  49.259017
242.047960  49.174713
242.176740  49.180359
242.312800  49.080372
242.192580  49.026104
242.390480  49.014969
242.646190  48.819440
243.000140  48.590881
242.860250  48.545544
242.966650  48.588354
243.313990  48.234978
243.389430  48.184121
243.546310  47.939410
243.545940  47.892009
244.003380  47.833659
243.958620  47.682195
243.937220  47.646757
233.633480  55.332827
233.685000  55.156954
221.434860  60.733428
221.924510  60.585030
223.750970  59.978115
223.889640  60.004609
224.822780  59.639709
225.898370  59.151531
226.093620  59.125375
226.848390  58.966058
230.168370  57.389115
231.439570  56.819184
232.983260  56.025941
233.672250  55.910009
233.557690  55.853996
233.697660  55.670853
220.981750  61.512497
221.913850  61.115572
221.956850  61.071364
221.936790  61.041255
222.296310  61.087160
223.184500  60.744661
223.401790  60.615484
224.059330  60.532815
224.106400  60.406863
225.097620  59.960453
207.420400   0.573698
207.446660   0.559240
207.446660   0.559240
207.449220   0.490042
207.449220   0.490042
207.582290   0.548084
207.582290   0.548084
207.669660   0.425859
207.849660   0.517581
207.849660   0.517581
207.956210   0.511629
207.984950   0.551084
208.279470   0.442192
208.165840   0.452827
208.418950   0.621407
208.418950   0.621407
208.622980   0.425200
208.622980   0.425200
208.933260   0.572505
208.933260   0.572505
209.061350   0.429394
209.201290   0.622827
209.201290   0.622827
209.205760   0.490906
209.906490   0.514071
209.914930   0.594358
244.662090  46.957423
244.992930  47.001187
244.973770  46.883518
245.104970  46.607349
245.277440  46.532256
245.342920  46.470416
246.083600  45.845900
246.296780  45.616824
247.952570  44.153830
248.043170  44.168011
248.130750  43.914255
248.402800  43.833361
248.483040  43.762137
248.521790  43.641372
248.585820  43.380297
248.622280  43.391430
239.026030  52.154714
239.120390  51.885612
239.501040  51.807599
240.227540  51.270685
240.178160  51.173945
242.536400  49.398285
242.904220  49.275199
242.940860  49.143165
243.192150  49.098290
243.082340  49.054841
231.887830  57.348386
231.779900  57.195210
232.021000  57.297846
231.935590  57.095236
232.532650  56.920903
233.120900  56.615151
233.663970  56.381864
234.008250  56.105120
219.585300  62.301746
219.740280  62.238299
220.377940  61.909709
221.208350  61.647935
221.314560  61.597682
221.855380  61.418369
221.928150  61.457868
223.275830  61.144551
224.969140  60.534666
224.876430  60.458166
226.132580  60.115069
227.251210  59.668886
227.350750  59.487821
232.008870  57.340066
232.499210  57.225806
232.596570  57.254915
232.633390  57.100840
233.232940  56.790502
149.638330  -0.855171
149.799360  -1.028264
150.069800  -0.974459
150.106030  -1.049547
150.318440  -1.012648
150.392310  -0.907118
