specobjid,plate,mjd,fiberID,ra,dec,class,subclass,z,oiii_5007_flux,oiii_5007_flux_err,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,nii_6584_flux,nii_6584_flux_err,nii_6584_reqw,nii_6584_reqw_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,oi_6300_flux,oi_6300_flux_err,h_alpha_reqw,h_alpha_reqw_err,neiii_3869_flux,neiii_3869_flux_err,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,psfMag_g,psfMagErr_g,psfMag_z,psfMagErr_z,nii_h_alpha,nii_h_alpha_log,oiii_h_beta,oiii_h_beta_log,sii6717_h_alpha,sii6717_h_alpha_log,sii6731_h_alpha,sii6731_h_alpha_log,oi_h_alpha,oi_h_alpha_log,BPT Kauffman,BPT Kewley,BPT final,sii_h_alpha,sii_h_alpha_log,h_alpha_reqw_log,h_alpha_reqw_abs,nii_6584_reqw_log,nii_6584_reqw_abs,WHAN label,neiii_oii,neiii_oii_log,g_z_color,g_z_color_zkcorr,g_z_color_gkcorr,TBT label,z_kcorr,g_kcorr,g_z_color_kcorr
344627929306654720,306,51690,373,217.38568,1.1172389,GALAXY,STARBURST,0.02969271,524.8168,5.620598,1223.113,9.648844,318.3588,4.300376,232.0917,2.794982,-22.26584,0.3441085,227.7719,3.210802,154.856,2.618706,32.96223,1.778471,-113.2077,0.9372842,33.82919,3.59173,419.2673,8.883188,415.0738,8.999573,19.06272,0.0252434,18.14985,0.03169955,0.18975491226076413,-0.7218069725332482,1.6485072817211273,0.21709086983180748,0.18622310448830157,-0.7299664375905089,0.1266080893588736,-0.8975385450952401,0.026949456019190375,-1.5694499967202193,Star Forming,Star Forming,Star Forming,0.31283119384717517,-0.5046899479387809,,113.2077,,22.26584,Star Forming,0.040545994917426456,-1.3920520383989552,0.9128699999999981,0.005070589786398212,0.043399980773412644,Star Forming,0.005070589786398212,0.043399980773412644,0.8745406090129837
344629577684903936,306,51637,379,217.38568,1.1172389,GALAXY,STARBURST,0.02969432,465.359,5.230062,1194.401,9.342997,306.6296,3.809814,232.7225,2.608806,-21.85694,0.3174539,229.9829,3.118585,150.9353,2.50242,27.83621,1.547318,-110.2097,0.9074792,28.99701,3.051977,444.2785,8.359298,391.8073,8.201693,19.06272,0.0252434,18.14985,0.03169955,0.19484452876379038,-0.7103117846932337,1.517658438715636,0.18117404107716142,0.19255082673239557,-0.7154546123591072,0.12636903351554463,-0.8983593360295961,0.023305581626271242,-1.6325400541161572,Star Forming,Star Forming,Star Forming,0.31891986024794017,-0.4963184348883559,,110.2097,,21.85694,Star Forming,0.034681859206315904,-1.4598976291485135,0.9128699999999981,0.005070423077124069,0.04340123952789471,Star Forming,0.005070423077124069,0.04340123952789471,0.8745391835492274
344626554917120000,306,51690,368,217.5578,1.2056333,GALAXY,STARBURST,0.1220061,408.9401,5.114402,890.1964,7.314971,242.9164,3.811686,163.4579,2.705854,-18.13157,0.3800288,116.2255,2.627226,84.60138,2.414804,26.35359,1.761241,-95.40854,0.8234552,21.24692,3.122577,246.7179,6.032764,252.2021,6.192652,18.9306,0.02456065,18.31814,0.0329836,0.18362004159980874,-0.7360799185531737,1.6834602357024884,0.22620286256019817,0.1305616378587916,-0.8841844104546924,0.09503675818055432,-1.0221083864233718,0.029604242389656935,-1.5286460485898001,Star Forming,Star Forming,Star Forming,0.22559839603934592,-0.6466639924268938,,95.40854,,18.13157,Star Forming,0.04258582538282691,-1.3707349310007464,0.6124599999999987,-0.06253689576563075,-0.04561544272497972,Star Forming,-0.06253689576563075,-0.04561544272497972,0.5955385469593476
344626828905834496,306,51637,369,217.5578,1.2056333,GALAXY,STARBURST,0.1220198,397.0919,5.033156,895.7954,7.461272,233.354,3.728095,160.9744,2.797148,-18.05083,0.4053922,118.6583,2.654954,85.7722,2.427883,23.48533,1.83307,-97.6459,0.8652902,27.3871,2.943168,261.191,6.155335,262.8878,6.096545,18.9306,0.02456065,18.31814,0.0329836,0.1796999627370268,-0.7454520129472606,1.701671709077196,0.23087577861090058,0.1324613857137467,-0.877910705995413,0.09574976607381552,-1.0188622783825791,0.026217292475491615,-1.5814121609933278,Star Forming,Star Forming,Star Forming,0.2282111517875622,-0.6416631371243486,,97.6459,,18.05083,Star Forming,0.05225759942970408,-1.281850544443722,0.6124599999999987,-0.06254868194536224,-0.045626661635819396,Star Forming,-0.06254868194536224,-0.045626661635819396,0.5955379796904559
344637550033397760,306,51690,408,217.85207,1.2024935,GALAXY,STARBURST,0.03044792,525.8317,5.356286,438.6123,4.038493,153.1774,3.016505,23.14586,1.164603,-7.971166,0.6986114,50.40062,1.756981,35.59783,1.41405,9.201277,1.25072,-143.8021,1.446642,41.9784,3.532152,237.0984,7.127153,277.3322,8.680367,19.94845,0.02752891,19.94167,0.123903,0.05277065873437658,-1.2776074845054766,3.432828210950179,0.5356520705672771,0.11490927181020688,-0.939644927503599,0.0811601270643801,-1.0906572817062627,0.020978155423365917,-1.6782327013031795,Star Forming,Star Forming,Star Forming,0.19606939887458696,-0.7075901826552642,,143.8021,,7.971166,Star Forming,0.08160167766069903,-1.088300912431257,0.006780000000002673,0.000588005960240197,0.050591384585096905,Star Forming,0.000588005960240197,0.050591384585096905,-0.043223378624854036
344635899876763648,306,51637,402,217.85207,1.2024935,GALAXY,STARBURST,0.0304324,571.3519,5.869872,491.2665,4.651494,162.7822,3.001338,26.89198,1.188955,-9.134912,0.6838007,53.81314,1.715615,37.26672,1.41407,9.634979,1.178257,-161.3231,1.640637,47.29383,3.608257,227.1593,7.896413,275.1971,7.62837,19.94845,0.02752891,19.94167,0.123903,0.05474010542139551,-1.2616943705377648,3.5099163176317805,0.5452967622709569,0.10953960833885477,-0.9604288162333997,0.07585845971585686,-1.1199959797678865,0.019612530062603495,-1.7074663777064574,Star Forming,Star Forming,Star Forming,0.18539806805471165,-0.7318947957446481,,161.3231,,9.134912,Star Forming,0.09414397825925976,-1.026207453580525,0.006780000000002673,0.0005912109997916447,0.05057329952387861,Star Forming,0.0005912109997916447,0.05057329952387861,-0.04320208852408429
580982802590230528,516,52017,67,180.89111,2.0184636,QSO,AGN BROADLINE,0.083472,1244.292,10.34381,577.6574,7.974271,156.6094,5.58118,738.4044,7.476643,-20.84949,0.215869,186.4995,6.812376,162.8839,5.802933,46.64837,4.599638,-14.75823,0.1901286,114.3678,6.571401,205.5521,14.14289,194.9141,14.17103,18.29146,0.02160718,16.70781,0.01865557,1.278273938843335,0.10662393471382027,7.9451935835269145,0.9001044831964271,0.3228548617225366,-0.4909926693684943,0.2819731903373868,-0.5497921819006099,0.08075438832775274,-1.0928338680712375,AGN,AGN,AGN,0.6048280520599234,-0.21836807436481181,,14.75823,,20.84949,Seyfert,0.28558664876086925,-0.5442620997845764,1.5836500000000022,0.01934995075920621,0.18616066530551909,AGN,0.01934995075920621,0.18616066530551909,1.4168392854536893
582132891870324736,517,52024,155,181.77941,2.064383,GALAXY,STARBURST,0.07674395,309.707,4.153234,1739.969,10.72754,427.5739,4.573354,493.3849,4.097286,-24.71012,0.2557894,305.4358,3.662317,218.178,3.494407,49.97077,1.984575,-84.29877,0.5564113,20.06941,3.751512,419.2462,7.701367,446.2688,7.892887,18.28352,0.02586623,17.48732,0.03251099,0.28355959215365334,-0.5473556569692698,0.7243356060788556,-0.14006016571258856,0.17554094354554592,-0.7556215716082152,0.12539188916584146,-0.9017305544498032,0.02871934499982471,-1.5418254692419104,Star Forming,Star Forming,Star Forming,0.3009328327113874,-0.5215304267913289,,84.29877,,24.71012,Star Forming,0.023187824589984,-1.6347399936165221,0.7961999999999989,-0.018564614274797584,0.023142534010885143,Star Forming,-0.018564614274797584,0.023142534010885143,0.7544928517143161
305120005857503232,271,51883,4,155.28408,-0.85529385,GALAXY,AGN,0.1266051,327.4382,5.687428,705.0918,7.408197,148.168,4.363034,590.5287,6.094693,-26.7914,0.3040567,105.8046,3.943719,89.00513,3.858189,25.48971,3.058779,-30.68871,0.3414143,30.43956,5.206758,78.45391,7.017462,68.3857,6.844202,18.80397,0.02272348,17.19763,0.01763493,0.8375203058665551,-0.07700465459692216,2.2099117218292745,0.3443749255004244,0.15005790735334035,-0.8237411143381654,0.12623197433298755,-0.8988306251430251,0.036150909711331204,-1.4418807695273967,AGN,AGN,AGN,0.2762898816863279,-0.5586350195650583,,30.68871,,26.7914,Seyfert,0.2072980172039411,-0.6834048518931405,1.6063399999999994,0.017960074103314898,0.27506771089687515,AGN,0.017960074103314898,0.27506771089687515,1.3492323632064391
304162606543824896,270,51909,617,153.62907,0.79863061,GALAXY,STARBURST,0.1467433,3072.396,25.07915,2112.923,16.7856,649.1311,10.45686,98.62247,2.488367,-16.64988,0.5738947,146.0235,3.299482,93.94138,4.434576,44.45451,2.105248,-329.0195,2.711132,187.6307,5.298544,524.9523,10.54591,487.9058,9.54605,19.01135,0.02194647,18.88557,0.04169289,0.04667584668253411,-1.3309077953667274,4.733090126170199,0.6751447742600353,0.06910971199613049,-1.1604609168812976,0.04446038970658183,-1.3520267349191628,0.021039342181423556,-1.676967843008981,Star Forming,Star Forming,Star Forming,0.11357010170271231,-0.9447359853023091,,329.0195,,16.64988,Star Forming,0.18524875300893578,-0.7322447067665069,0.1257799999999989,-0.06957900555491107,0.1500955283695764,Star Forming,-0.06957900555491107,0.1500955283695764,-0.0938945339244886
565203710213384192,502,51957,7,153.62907,0.79863074,GALAXY,STARBURST,0.1469108,3155.184,19.16775,2066.755,12.46491,700.6093,9.324203,99.21391,1.655176,-17.45691,0.4094527,136.8085,2.188327,101.3517,2.385742,42.53198,1.434664,-354.8988,2.219368,232.2293,4.043762,595.6281,7.968461,615.5479,8.148081,19.01135,0.02194647,18.88557,0.04169289,0.048004678832275716,-1.3187164315408568,4.503485751616487,0.6535487930364487,0.06619483199508408,-1.1791759157510806,0.04903904913741589,-1.309457959337457,0.02057911073155744,-1.6865733959837794,Star Forming,Star Forming,Star Forming,0.11523388113249997,-0.9384198106219495,,354.8988,,17.45691,Star Forming,0.1917386903307199,-0.7172902433988838,0.1257799999999989,-0.06968297543297353,0.15057775598083373,Star Forming,-0.06968297543297353,0.15057775598083373,-0.09448073141380836
307496601482455040,273,51957,458,157.75874,0.76738205,GALAXY,STARBURST,0.09899052,292.0198,5.418525,626.941,6.461584,192.3689,4.221194,95.71758,2.72439,-10.91943,0.4813151,117.2992,3.079008,76.66457,2.804285,22.7709,2.355116,-66.82955,0.7513816,27.88481,4.255713,232.3402,8.144135,356.1015,8.897448,19.35897,0.02059842,18.70108,0.03236722,0.1526739836762949,-0.8162349623440245,1.5180198046565738,0.1812774375653637,0.18709766947767015,-0.7279316221167268,0.12228354821267072,-0.9126319681563945,0.03632064261230323,-1.4398464762162497,Star Forming,Star Forming,Star Forming,0.3093812176903409,-0.5095060555398243,,66.82955,,10.91943,Star Forming,0.04738754918286723,-1.3243357518171732,0.6578899999999983,-0.041333556939969394,-0.019375892562833768,Star Forming,-0.041333556939969394,-0.019375892562833768,0.6359323356228627
308626074063890432,274,51913,471,160.00304,0.69172871,GALAXY,STARFORMING,0.05120463,42.95646,1.768252,454.9724,3.726794,111.8353,2.089729,159.5952,2.202186,-12.51929,0.2393099,70.03342,1.62315,50.81787,1.487164,12.03764,1.246673,-32.82935,0.314778,14.58099,2.691401,60.75051,3.850059,69.60969,3.838175,19.13904,0.01927797,18.1925,0.02694483,0.35077995939973505,-0.45496522651103466,0.38410466105067004,-0.41555042270646214,0.1539289416237117,-0.8126797167131876,0.11169440168238777,-0.9519685939334229,0.026457956570552412,-1.577443700753303,Star Forming,Star Forming,Star Forming,0.2656233433060995,-0.5757337612936619,,32.82935,,12.51929,Star Forming,0.1118515467144113,-0.951358005980499,0.9465400000000024,0.0008212253064258797,0.05614186594522728,AGN,0.0008212253064258797,0.05614186594522728,0.891219359361201
564100904714790912,501,52235,91,151.42262,1.0916937,GALAXY,AGN,0.06871629,456.9207,6.115686,605.3708,6.723194,111.8972,4.013944,591.2527,6.190738,-17.4501,0.2031889,128.0092,4.268966,117.892,4.246939,44.40696,3.486629,-16.42445,0.1980821,43.31547,4.963996,81.08427,9.413155,95.84062,8.892016,18.27222,0.01569208,16.60994,0.01604526,0.9766785910387484,-0.010248331985981414,4.083397082321989,0.611021614132208,0.21145585482484452,-0.6747802855328265,0.19474345310345328,-0.7105371335467258,0.07335497516563401,-1.1345704256011013,AGN,AGN,AGN,0.40619930792829784,-0.39126082087010267,,16.42445,,17.4501,Seyfert,0.2448240606508219,-0.6111459031343348,1.662279999999999,0.020891870000645685,0.15759709261947358,AGN,0.020891870000645685,0.15759709261947358,1.5255747773811712
565217728986638336,502,51957,58,153.30023,1.2470738,GALAXY,STARFORMING,0.10539,221.4246,3.625794,500.2357,4.618892,109.1364,2.540179,330.5921,3.766805,-17.27114,0.2345154,91.35917,2.518251,79.87139,2.543613,26.77397,1.928726,-24.83571,0.2599575,19.34666,2.768656,89.37643,4.461318,52.14903,4.445722,18.76669,0.0223887,17.27612,0.01923943,0.6608726646258953,-0.1798822112823175,2.0288794572663202,0.30725624486517544,0.1826322471586894,-0.7384225371708277,0.15966751273449697,-0.7967834400006119,0.05352270939479129,-1.2714619100865678,AGN,AGN,AGN,0.3422997598931864,-0.4655934054987013,,24.83571,,17.27114,Seyfert,0.13670091586347785,-0.8642285757531567,1.4905700000000017,0.012418234180473841,0.20609321957419094,AGN,0.012418234180473841,0.20609321957419094,1.2968950146062845
566351051301611520,503,51999,85,155.43043,1.2412208,QSO,STARBURST BROADLINE,0.07870676,1050.378,8.812797,890.7691,8.020285,202.68,4.829026,806.161,6.844755,-22.40921,0.2057783,190.4311,5.247213,156.7445,4.453833,58.91703,3.557558,-23.18365,0.2095365,99.54665,5.162375,163.6109,9.838278,146.5091,9.548122,18.2358,0.01568188,16.62576,0.01454747,0.9050167995275094,-0.043343359055150944,5.182445233866193,0.7145347213292597,0.21378278613391505,-0.6700272672658066,0.1759653539845511,-0.7545728324955122,0.0661417532332453,-1.1795242973353446,AGN,AGN,AGN,0.38974814011846615,-0.40921594859124233,,23.18365,,22.40921,Seyfert,0.3209939700760996,-0.49350312581093175,1.6100400000000015,0.02023153793856461,0.17860449972922826,AGN,0.02023153793856461,0.17860449972922826,1.4516670382093377
306335242057181184,272,51941,329,155.43042,1.2412261,QSO,AGN,0.07873158,1112.901,10.48156,980.0437,9.794857,193.3613,5.575873,874.2263,8.371877,-22.26436,0.2300871,209.0438,6.45166,196.8886,5.856437,59.46429,4.457057,-23.40978,0.2349949,82.55804,5.567285,124.1781,10.30933,144.3922,10.54426,18.2358,0.01568188,16.62576,0.01454747,0.8920278758998197,-0.049621573695282875,5.755551912404395,0.7600869754061298,0.21330048853943964,-0.6710081498494936,0.20089777629303673,-0.6970248703647839,0.06067514132277979,-1.2169892034487355,AGN,AGN,AGN,0.41419826483247635,-0.3827917247937471,,23.40978,,22.26436,Seyfert,0.3073982491734939,-0.5122986104096496,1.6100400000000015,0.02023168903198608,0.17865980956539879,AGN,0.02023168903198608,0.17865980956539879,1.4516118794665887
577610599958079488,513,51989,87,174.63356,1.1948249,GALAXY,STARBURST,0.0775663,627.1224,5.202326,718.1783,4.86275,216.9579,2.8712,72.16206,1.47252,-15.47071,0.4966972,97.58705,2.346187,63.19483,1.786788,17.80987,1.166455,-149.2253,1.11828,44.74144,2.900185,310.0173,5.730644,309.1101,5.827438,19.74299,0.02368396,19.19399,0.05498946,0.1004793099429487,-0.9979233561805122,2.890525765597842,0.46097684494693886,0.13588136817834792,-0.8668400889044875,0.08799323232127731,-1.0555507287424366,0.024798674646672004,-1.6055715292148245,Star Forming,Star Forming,Star Forming,0.22387460049962524,-0.6499951761332553,,149.2253,,15.47071,Star Forming,0.07226532051400084,-1.141070066781169,0.5489999999999995,-0.02801544521514366,-0.004982750009644156,Star Forming,-0.02801544521514366,-0.004982750009644156,0.5259673047944999
577587510213896192,513,51989,3,174.94287,1.2546418,GALAXY,STARBURST,0.2070381,175.4442,2.799153,517.6938,5.41964,157.4642,3.444567,149.0578,2.646592,-23.42502,0.5628719,91.49048,2.429405,60.19113,2.163674,8.362141,4.046643,-87.61175,0.9511313,17.12074,2.435773,218.7296,4.864067,171.5994,4.634391,19.49359,0.02370295,18.66632,0.03862276,0.28792656972132946,-0.5407182567928722,1.1141846845187668,0.04695718439204547,0.17672701508111552,-0.7526970577152147,0.11626782086244804,-0.9345404671772733,0.016152677509369436,-1.791755477595267,Star Forming,Star Forming,Star Forming,0.29299483594356357,-0.5331400340519606,,87.61175,,23.42502,Star Forming,0.04386233152033285,-1.357908286942517,0.8272700000000022,-0.1212119529694029,-0.041496574299267626,Star Forming,-0.1212119529694029,-0.041496574299267626,0.7475546213298669
579850855939860480,515,52051,45,179.15653,1.5463468,GALAXY,STARBURST,0.105481,1179.883,10.38468,1511.653,10.87923,389.294,4.665842,115.3553,3.420576,-21.85601,0.7567741,157.9284,2.603296,117.0458,2.31921,37.89997,1.590509,-269.2194,2.083472,75.9115,3.667632,463.7119,8.562058,526.5513,9.021681,19.28107,0.02841051,19.12251,0.07836016,0.07631070093467218,-1.1174145573135577,3.030827600733636,0.4815612335700445,0.10447397650122085,-0.9809918748103171,0.07742901313992034,-1.111096275937531,0.02507187165308441,-1.600813244092615,Star Forming,Star Forming,Star Forming,0.1819029896411412,-0.7401601630916526,,269.2194,,21.85601,Star Forming,0.07665790266668498,-1.1154430670637396,0.15856000000000137,-0.0451498083060063,0.05356684418046073,Star Forming,-0.0451498083060063,0.05356684418046073,0.05984334751353433
580990774049531904,516,52017,96,180.73558,1.4852127,GALAXY,STARBURST,0.08419074,364.0407,5.413091,1425.721,9.726192,403.4081,5.270224,488.1856,4.42999,-28.77382,0.3198909,224.1345,4.274454,171.978,3.611948,33.27056,2.846537,-82.11346,0.5892515,37.89417,5.571533,404.7528,10.76486,433.3725,11.13662,17.98178,0.02106873,17.53636,0.02587415,0.34241313693212067,-0.4654495816476771,0.90241296592706,-0.044594673345084414,0.15720782677676767,-0.8035258358961965,0.1206252836284238,-0.9185616524824345,0.02333595422947407,-1.6319744356992454,Star Forming,Star Forming,Star Forming,0.2778331104051915,-0.5562159990253469,,82.11346,,28.77382,Star Forming,0.045213012899145276,-1.344736551539583,0.44542000000000215,-0.03493876744633691,-0.011421106432959249,Star Forming,-0.03493876744633691,-0.011421106432959249,0.4219023389866245
576513287403890688,512,51992,191,171.95375,2.0507511,GALAXY,AGN,0.1267163,371.5474,5.543752,267.6033,4.081845,55.37742,2.549238,227.2092,3.55247,-17.41945,0.3161755,67.12437,2.938972,59.30059,2.789,28.46796,2.228494,-20.33426,0.3559327,40.68391,3.9568,83.61481,4.814248,41.18588,4.752393,19.30896,0.02330575,17.87364,0.03021258,0.8490523098930395,-0.07106555216115955,6.709366380737853,0.8266815081954644,0.25083535965363657,-0.6006112420836617,0.22159887415439197,-0.6544324503956707,0.10638119933498578,-0.9731351177790203,AGN,AGN,AGN,0.4724342338080285,-0.32565863981542886,,20.33426,,17.41945,Seyfert,0.32599106623529084,-0.48679430158199755,1.4353199999999973,0.0031871139765824435,0.21174063078250902,AGN,0.0031871139765824435,0.21174063078250902,1.2267664831940708
576510263746914304,512,51992,180,172.11006,2.1457016,GALAXY,STARBURST,0.07172006,1289.6,12.35477,1753.613,13.60008,462.6096,5.539907,189.8764,2.503933,-25.15648,0.4376627,209.4128,3.109033,148.6359,2.639043,37.85975,1.541928,-231.2119,1.929456,82.70528,3.839745,578.1398,9.938993,571.1782,9.885697,19.0048,0.03459629,18.94944,0.05270477,0.1082772538752849,-0.9654627673264845,2.7876637233641497,0.44524038352367723,0.11941791033711543,-0.9229305326936801,0.08475980732350866,-1.0718100392008854,0.021589569648491427,-1.6657560145045,Star Forming,Star Forming,Star Forming,0.2041777176606241,-0.689991655124018,,231.2119,,25.15648,Star Forming,0.07196031037537044,-1.142906972146664,0.0553600000000003,-0.017917994539001215,0.07303803249991167,Star Forming,-0.017917994539001215,0.07303803249991167,-0.035596027038912584
343562776125401088,305,51613,594,216.81064,0.99033868,GALAXY,STARBURST,0.05238415,2893.415,20.89544,5586.835,38.25877,1608.966,12.96936,1192.881,9.163548,-33.6424,0.3172143,668.8105,7.248166,515.7719,6.28943,115.6866,3.893167,-157.701,1.130257,178.9669,6.200743,2329.906,24.42314,1981.525,22.86249,17.17148,0.01993613,16.74801,0.0189815,0.21351641850886952,-0.6705687239474132,1.7983071115237985,0.2548638617301035,0.11971187622329996,-0.9218627625226334,0.09231915744782153,-1.0347081677653758,0.020707001370185444,-1.6838827877637619,Star Forming,Star Forming,Star Forming,0.21203103367112147,-0.6736005694215056,,157.701,,33.6424,Star Forming,0.04150986064719579,-1.3818487245895723,0.42346999999999824,-0.012711695378121678,0.014651863134113997,Star Forming,-0.012711695378121678,0.014651863134113997,0.3961064414877626
578781854803453952,514,51994,252,175.76926,1.6628513,GALAXY,AGN,0.09276912,355.0235,5.442216,376.5139,5.008698,81.78257,3.217623,252.7558,4.095493,-15.28633,0.2755723,118.1988,4.387578,91.3073,3.768624,39.8004,3.012419,-21.96297,0.3086836,33.35911,3.918381,81.64456,8.146284,100.2695,8.438957,19.09445,0.02486755,17.6453,0.01860708,0.6713053621659121,-0.17307988380008485,4.341065584023588,0.637596347129736,0.313929445898279,-0.5031679465128717,0.24250711593914595,-0.6152755132771284,0.10570765116506989,-0.9758935771342756,AGN,AGN,AGN,0.556436561837425,-0.2545843415078814,,21.96297,,15.28633,Seyfert,0.18337840406618378,-0.7366518112348883,1.4491499999999995,0.012191114816836789,0.1783230700919574,AGN,0.012191114816836789,0.1783230700919574,1.283018044724879
342380526180526080,304,51609,389,214.5366,1.222223,GALAXY,STARBURST,0.02588564,841.382,8.106326,966.07,8.922528,311.0584,4.164202,83.94705,1.582314,-23.46697,0.6211188,115.6933,2.394748,85.9481,1.822646,17.0751,1.358397,-251.0632,2.419782,82.50582,4.592055,619.1712,13.51798,638.1838,14.19384,19.97914,0.05894759,20.03942,0.2092689,0.08689541130559897,-1.0610031567765896,2.7049004302729003,0.4321512829808756,0.11975664289337211,-0.9217003869579145,0.08896674154046808,-1.0507723154327342,0.017674806173465687,-1.7526453400915074,Star Forming,Star Forming,Star Forming,0.2087233844338402,-0.680428891798673,,251.0632,,23.46697,Star Forming,0.06561855641405967,-1.1829733281758814,-0.06027999999999878,0.002821945883771638,0.05443287747667844,Star Forming,0.002821945883771638,0.05443287747667844,-0.11189093159290558
342378058117834752,304,51957,380,214.5366,1.222223,GALAXY,STARBURST,0.0258959,860.2209,7.614433,986.4094,7.324387,313.9669,4.316027,83.80282,1.725071,-22.34324,0.6687673,121.0328,2.321304,85.12163,1.946346,19.77679,1.461298,-252.9064,2.007274,83.59043,4.923148,707.9008,37.74866,628.7484,14.09279,19.97914,0.05894759,20.03942,0.2092689,0.08495744261966684,-1.0707985691543562,2.7398458245120745,0.4377261250658187,0.12270037167123508,-0.911154121751219,0.08629442298502021,-1.0640172708560058,0.020049271631028657,-1.697901400219404,Star Forming,Star Forming,Star Forming,0.2089947946562553,-0.6798645305407022,,252.9064,,22.34324,Star Forming,0.06253729849237931,-1.2038608834895255,-0.06027999999999878,0.002821043690052268,0.05445009972538237,Star Forming,0.002821043690052268,0.05445009972538237,-0.11190905603532889
579866798858463232,515,52051,103,179.0078,1.8887986,GALAXY,STARBURST,0.07996158,306.4781,3.934626,521.3909,4.811961,151.3534,3.200751,79.69627,1.667149,-24.23848,0.7211908,53.98568,1.988996,39.53488,1.824603,8.798684,1.178272,-153.4211,1.505626,18.29535,2.706625,187.542,5.389403,188.3704,5.373697,19.78757,0.02643785,19.08867,0.0610475,0.15285320476440997,-0.8157254512989759,2.0249171805853057,0.306407265204843,0.10354166135235579,-0.984884870932566,0.07582579596230007,-1.1201830220958302,0.01687540768356333,-1.7727457264920061,Star Forming,Star Forming,Star Forming,0.17936745731465586,-0.7462563483079834,,153.4211,,24.23848,Star Forming,0.04866918462918488,-1.3127459295734643,0.6988999999999983,-0.024975140418464943,0.0056710663438028835,Star Forming,-0.024975140418464943,0.0056710663438028835,0.6682537932377305
581090554729752576,516,52017,459,180.38585,3.2954119,GALAXY,STARBURST,0.04499733,1984.097,15.7432,4032.767,25.07392,1107.309,10.43602,979.206,8.589557,-22.69526,0.2485221,539.6395,6.791301,417.2616,6.118948,99.43604,4.242634,-90.78989,0.5964514,116.8402,7.386459,1451.073,19.89543,1369.463,19.49335,17.22631,0.01837383,16.4468,0.01997383,0.24281244118492343,-0.6147290647156611,1.791818724493344,0.25329407065286297,0.13381370656921165,-0.873499399404545,0.10346781750594566,-0.9851947115887096,0.024657025808830516,-1.6080593102509277,Star Forming,Star Forming,Star Forming,0.23728152407515732,-0.6247360768041241,,90.78989,,22.69526,Star Forming,0.04142482138146792,-1.3827393555268535,0.7795100000000019,-0.0019455438491336788,0.03716726939591803,Star Forming,-0.0019455438491336788,0.03716726939591803,0.7403971867549503
581135084950677504,516,52017,621,181.04893,3.5927669,GALAXY,STARBURST,0.08931253,205.4937,3.473202,274.4541,3.037838,85.28103,2.432325,26.80128,1.417962,-4.451324,0.4322635,53.56872,3.08866,36.69933,1.956507,13.34627,4.980025,-45.58197,0.6077782,20.68234,2.99143,157.561,5.202621,172.8427,5.251661,19.26762,0.0170248,18.94551,0.05532479,0.09765305018216161,-1.010314187024429,2.4096062160600074,0.38194607487131965,0.19518280105853766,-0.7095584537515666,0.1337175505849612,-0.8738115873380552,0.04862842274901341,-1.3131098164385817,Star Forming,Star Forming,Star Forming,0.32890035164349885,-0.4829356621915639,,45.58197,,4.451324,Star Forming,0.0625971803584524,-1.2034452288078485,0.3221100000000021,-0.03887774505967521,-0.0014152316511790283,Star Forming,-0.03887774505967521,-0.0014152316511790283,0.28464748659150596
308599960662730752,274,51913,376,159.31067,1.1099744,GALAXY,,0.1219839,198.1326,2.7419,422.3243,3.861324,111.8889,2.115517,71.58438,1.459647,-14.98616,0.4991348,68.69227,1.577166,53.51129,1.413038,13.91615,0.9950711,-95.77182,0.8817427,13.3271,2.065036,170.9276,3.890334,177.1852,3.897792,19.69523,0.01860496,19.05759,0.04510389,0.16950097354094945,-0.770827803052356,1.770797639444127,0.24816893437238904,0.16265289494353036,-0.7887382026138394,0.12670663279380326,-0.8972006502282311,0.032951336212479365,-1.4821269695998596,Star Forming,Star Forming,Star Forming,0.28935952773733364,-0.538562213056353,,95.77182,,14.98616,Star Forming,0.038283855118226046,-1.4169843359873453,0.6376399999999975,-0.06146069878766531,-0.04408410120120747,Star Forming,-0.06146069878766531,-0.04408410120120747,0.6202634024135397
